"area","month","date","threshold","lower","upper","gaussian_rho_min","gaussian_rho_max","hrr_proxy","ngmmr_5y5y","ngmmr_spot_only_5y5y"
"US",62,2016-02-01,4,0.018623123807571,0.39311412872523,0.242082551954836,0.0584435286873013,0.0197765815099075,0.0776048525264293,0.115060544313107
"US",63,2016-03-01,4,0.020607023050343,0.378491556070791,0.233169821400765,0.058394164221259,0.029699561258793,0.130891179752229,0.125025157176367
"US",64,2016-04-01,4,0.0261610962405969,0.365593320741731,0.246914278306178,0.0747986761464599,0.0282798841490217,0.0781008440353049,0.102719202622846
"US",65,2016-05-01,4,0.0283873366108014,0.372628832895672,0.251198587698459,0.0784622650671187,0.0310656780618298,0.0814216306042353,0.111328794317452
"US",66,2016-06-01,4,0.0225522007257253,0.354804298309,0.236049026173596,0.0648931314585005,0.0377299105278113,0.135354733551228,0.146496728538003
"US",67,2016-07-01,4,0.0169111119452553,0.337233368185269,0.215623423196101,0.0467208892684416,0.0310805697745133,0.0972740974250058,0.0860979102023243
"US",68,2016-08-01,4,0.0165231756473013,0.366970907096411,0.219357944094134,0.0503180251104693,0.0155646744805403,0.0602685210592193,0.0733069469853931
"US",69,2016-09-01,4,0.0171093178151049,0.3682434127253,0.221197411272419,0.0519609494061566,0.0161202199101145,0.0617377160052039,0.0746341874217745
"US",70,2016-10-01,4,0.0250360865553525,0.352661245192046,0.240349911204408,0.068457235957501,0.0287534687297324,0.0778621190227846,0.105896632155729
"US",71,2016-11-01,4,0.0327484227185157,0.375139918880943,0.25734211406047,0.0849628808467056,0.0412608198608147,0.164433098983114,0.133640838002871
"US",72,2016-12-01,4,0.0588679202441577,0.467564353056388,0.301316512479166,0.139305368653257,0.0300197712341999,0.214798020412194,0.252487480727707
"US",73,2017-01-01,4,0.0589714512789056,0.466550093960502,0.294444766939859,0.13109022979157,0.0305117442892095,0.15952851559969,0.196852484603491
"US",74,2017-02-01,4,0.0589189759639229,0.469809273396857,0.290972953518333,0.125997693448534,0.0315014742971096,0.187557834804203,0.162191732210803
"US",75,2017-03-01,4,0.0541322580539253,0.451960007189222,0.28633096248013,0.120235838614557,0.0288581305008489,0.153753168657336,0.258182609117989
"US",76,2017-04-01,4,0.0494911883728789,0.438558101419933,0.283743151127075,0.1156488435966,0.0266485654175825,0.145547263650141,0.206024387571316
"US",77,2017-05-01,4,0.046212237196696,0.428917349949753,0.283872847031429,0.115193629624909,0.0571968187179979,0.199741697247464,0.173768214278885
"US",78,2017-06-01,4,0.0355085021326078,0.351805572897148,0.252017057832168,0.0948895657374059,0.0474554988091224,0.322882938700932,0.138451752118787
"US",79,2017-07-01,4,0.0280666564175654,0.34091536089943,0.242685231875712,0.0788069435421787,0.044599621760482,0.252548914533615,0.194258927508954
"US",80,2017-08-01,4,0.027686360815342,0.345137097840822,0.244803327804081,0.080529576513178,0.0463925830930386,0.078161095691268,0.15513136985528
"US",81,2017-09-01,4,0.0276469622208168,0.346097251043309,0.244297115718468,0.0790487851921127,0.0166826832977684,0.0869071552879897,0.14918753904803
"US",82,2017-10-01,4,0.0295320801237283,0.356145953115342,0.24418942652166,0.0806808336934575,0.016256181827168,0.0925332511553101,0.163120468764695
"US",83,2017-11-01,4,0.0300238278685695,0.36140898472565,0.248053033533196,0.081884619542337,0.0164730001501803,0.0943369742929163,0.114208936665401
"US",84,2017-12-01,4,0.0253162869223564,0.345323450782678,0.237522986478437,0.0670633683453192,0.0161732839621308,0.085013205393148,0.156352451873049
"US",85,2018-01-01,4,0.0292693439844771,0.3708870924144,0.242774407141894,0.0735301321348404,0.0170777984569609,0.0944695810727306,0.157981961487879
"US",86,2018-02-01,4,0.0363787066402995,0.422720054297934,0.260756287642308,0.100896053900612,0.0175712388551892,0.106523101502669,0.17482536922228
"US",87,2018-03-01,4,0.0365362107723457,0.402306332063142,0.260254171264822,0.0979728374497102,0.0174674877530479,0.122669137462495,0.138444339983392
"US",88,2018-04-01,4,0.0390039035207217,0.399578680210379,0.263070896880677,0.109117307222205,0.0177907327325538,0.126278932110792,0.183604396038173
"US",89,2018-05-01,4,0.0389767712382753,0.389237535377023,0.260382368702804,0.113674861122847,0.0173521553213495,0.110577384922144,0.188476803432746
"US",90,2018-06-01,4,0.0356231430842615,0.359090251074992,0.25298882687594,0.104342919801968,0.0169574829849837,0.109220878078659,0.0825038460399975
"US",91,2018-07-01,4,0.0367143741795298,0.335798878698574,0.248855031989036,0.10111758417176,0.0184362003363402,0.116011538178413,0.122143435803185
"US",92,2018-08-01,4,0.0347075228031288,0.355799025946198,0.246512242977113,0.0992315488235158,0.0196087680724875,0.11350822333194,0.101083054163081
"US",93,2018-09-01,4,0.0329687817097404,0.365326347076921,0.245715322707372,0.098088482732489,0.0191453530486739,0.110866000558788,0.0570867242376765
"US",94,2018-10-01,4,0.0378518375607143,0.337789528370835,0.24992745116488,0.101923525443397,0.0174948730022887,0.117079182688939,0.137055199538759
"US",95,2018-11-01,4,0.026801288039396,0.375345584950924,0.232465704039186,0.085784301735366,0.0134223977350583,0.152453602746138,0.150817611626652
"US",96,2018-12-01,4,0.0231658434557781,0.347737912584328,0.22955962944932,0.0803775413487136,0.0589237985860167,0.085004061137361,0.177852681782756
"US",97,2019-01-01,4,0.0101690642764628,0.230427952233818,0.190430662810869,0.0466099456317776,0.0216518878583585,0.0188780248423639,0.00746450651372409
"US",98,2019-02-01,4,0.0162460750275791,0.303361172962605,0.216341972983307,0.0647590234671108,0.0479105733944706,0.000416976397115505,0.19105820849055
"US",99,2019-03-01,4,0.018060899964484,0.326994244764269,0.223491554028472,0.0710279489083868,0.0525847215138331,0.0741296656916414,0.0610213921966401
"US",100,2019-04-01,4,0.0159720593463191,0.300161831685282,0.214625685628408,0.0632328385342217,0.0475307704444081,0.124132594428843,0.143442305933519
"US",101,2019-05-01,4,0.0161234301668358,0.294624532012571,0.212820535660279,0.0639302524142185,0.0451685303425983,0.0224509491754917,0.227177377775069
"US",102,2019-06-01,4,0.0105314152465532,0.232692038118203,0.188824622558568,0.0448363932996599,0.0258813112062365,0.0414052337629311,0.120141372668728
"US",103,2019-07-01,4,0.00892775023246495,0.204906646773364,0.172794210753415,0.0359257367989865,0.0216273164014268,0.0157146628761069,0.00480206947634146
"US",104,2019-08-01,4,0.00832494747375323,0.198628393829314,0.169758004497895,0.0347451418409115,0.0178810043207008,0.015302225523459,0.111305661047621
"US",105,2019-09-01,4,0.00663169693135235,0.192669692621288,0.162037639040651,0.0300743368454524,0.00925963593806022,0.0258172039943394,0.0695826816482531
"US",106,2019-10-01,4,0.00515321461765406,0.191243524899379,0.142104539362397,0.020456125855626,0.00369776629055084,0.0212598508817631,0.0311385695924072
"US",107,2019-11-01,4,0.00828554630048395,0.198909085867242,0.165071514026021,0.0317781147501385,0.0143173458365337,0.0328154395261908,0.0227398873544081
"US",108,2019-12-01,4,0.00906359777171739,0.208105822870981,0.171827543229203,0.0353532376463265,0.0142876950265772,0.0363510822872312,0.024343466694737
"US",109,2020-01-01,4,0.00979651291884198,0.214458565690573,0.170541742952012,0.0339732903170384,0.0117886871192805,0.0347935052025347,0.0379995342251748
"US",110,2020-02-01,4,0.0073240249398695,0.186818301163413,0.153364985017994,0.0254552129065065,0.0165487751938777,0.0263023191213624,0.0446023838337623
"US",111,2020-03-01,4,0.00462057908446301,0.225647265228857,0.143667731139602,0.018739599198204,0.00277025961543547,0.0265538578612661,1.07527607478714e-59
"US",112,2020-04-01,4,0.00363332408285466,0.143028622425192,0.124185696410276,0.0160455523502464,0.00529640178810895,0.0497983332427206,0.0450501906020939
"US",113,2020-05-01,4,0.00497237234138403,0.168501867983782,0.16358564585978,0.0185516148017157,0.00583905314452904,0.0885782252400162,0.0648863334367237
"US",114,2020-06-01,4,0.00566819843101285,0.182771578414799,0.169507939313696,0.0190898068234036,0.00470923327272716,0.0978883736594584,0.0260477628910685
"US",115,2020-07-01,4,0.011565965868445,0.270156922050928,0.18488015948563,0.0157895283659391,0.0145920029051654,0.044158461890073,0.0533091124520267
"US",116,2020-08-01,4,0.0130734715208144,0.246101218496488,0.195941365042013,0.0190143328389465,0.0212868167856628,0.0824142282523393,0.0495058741203959
"US",117,2020-09-01,4,0.0170440434672031,0.265291174209052,0.21883266318825,0.0285620920836794,0.0355063857907567,0.0751792092844165,0.0674918058580912
"US",118,2020-10-01,4,0.0238821264551751,0.272201746428014,0.221036470018353,0.0437477587238767,0.0184016761015099,0.0748933688857184,0.0711161178610842
"US",119,2020-11-01,4,0.0274772391824248,0.285993954448034,0.238210874054774,0.0569667847146542,0.0239942189925603,0.0827736702845055,0.0842459367032808
"US",120,2020-12-01,4,0.0318942533980119,0.294690285767561,0.249751095977552,0.0701930399149944,0.032260060994474,0.093799344031028,0.0956500726203819
"US",121,2021-01-01,4,0.0381346366443174,0.297014410254747,0.246296500563075,0.0775103024800331,0.0501376248744146,0.112888789676897,0.102663017843345
"US",122,2021-02-01,4,0.0426626832005903,0.343973495677047,0.258925767886713,0.089252044187415,0.0681539235428553,0.163274685582242,0.173174380761737
"US",123,2021-03-01,4,0.0214544525983528,0.289115523767638,0.237782060173646,0.0463800129467838,0.0154991134842427,0.0887208895107877,0.0843581172019523
"US",124,2021-04-01,4,0.0436214788136611,0.340894698968853,0.261588612028775,0.0904074651405181,0.0117621266042548,0.168689493364272,0.123831685231115
"US",125,2021-05-01,4,0.0422216340406838,0.309153394233456,0.264568405200755,0.0924733339734811,0.016553981128709,0.182735583893857,0.110830243641902
"US",126,2021-06-01,4,0.0465913321524418,0.32192174429515,0.268031752999636,0.0987794035376937,0.0521006616566498,0.149957696262723,0.288248579226712
"US",127,2021-07-01,4,0.0409374334771291,0.312329445064147,0.253713129892717,0.0836878097480742,0.042505029408412,0.0828972487143066,0.0713242223981624
"US",128,2021-08-01,4,0.0396423500819385,0.308590047630904,0.252252840237746,0.0809838927222959,0.0376055046948882,0.0839761333227126,0.107277242265846
"US",129,2021-09-01,4,0.0312712988636957,0.393130313600105,0.269547514800767,0.0742787934721001,0.0323034179159712,0.113986075373081,0.127164680619628
"US",130,2021-10-01,4,0.0465808047836996,0.325224556817109,0.267602519049338,0.098740556788508,0.0548370842453703,0.154046592486089,0.289662294071439
"US",131,2021-11-01,4,0.0478946815556922,0.296459434936654,0.288325555387578,0.117911312381211,0.0792238452479614,0.174040716003917,0.159155408917702
"US",132,2021-12-01,4,0.0312890317377329,0.358067754925248,0.290393209028033,0.0916739898165287,0.0775315867152995,0.19468791517868,0.180796954648736
"US",133,2022-01-01,4,0.0356397427877676,0.398920421138819,0.313280157457647,0.127473573361742,0.0699703857271576,0.165390080996906,0.123350744738242
"US",134,2022-02-01,4,0.0270430437062068,0.352529581458621,0.28392600591278,0.0885107792000903,0.0454194141331697,0.114687067603919,0.0911817499155164
"US",135,2022-03-01,4,0.0455939555484055,0.361267871018012,0.336278120179772,0.153651656014647,0.12621869868349,0.194475343863305,0.114543715291736
"US",136,2022-04-01,4,0.0485411638103643,0.384817709775233,0.331966839272232,0.153733363934673,0.128836569935489,0.212162212375339,0.150190254901423
"US",137,2022-05-01,4,0.0355510619659272,0.358506149709439,0.330654241788156,0.130203712513089,0.144343051281896,0.199736641436248,0.135314926843743
"US",138,2022-06-01,4,0.0450685091158417,0.390345897182042,0.335393649300928,0.151928142124104,0.122899826888436,0.190030649923448,0.12331968700671
"US",139,2022-07-01,4,0.0277539651853919,0.348594050425175,0.289196375791357,0.0995838910859584,0.0646482851426558,0.120910267359086,0.091853044719789
"US",140,2022-08-01,4,0.0294097086822125,0.430149386833889,0.309173507280347,0.0975355290139294,0.0699250928551044,0.163588474469716,0.134903340768429
"US",141,2022-09-01,4,0.0310504860349901,0.43964980056312,0.306822636962747,0.0945497562560781,0.050673739387235,0.143234048768887,0.0803793964291416
"US",142,2022-10-01,4,0.0234810038028591,0.36276958579579,0.275859846382434,0.0873441777941735,0.0577271283603874,0.101740443166129,0.0733738908976815
"US",143,2022-11-01,4,0.0416650456143526,0.489685221369467,0.332829935948618,0.1573437109578,0.0635033391983986,0.148566862115743,0.191446366620326
"US",144,2022-12-01,4,0.0391263490481687,0.529924213233024,0.333386210943354,0.0878307866165737,0.0497252180880479,0.181034076986416,0.112786592516526
"US",145,2023-01-01,4,0.0312571830650605,0.421077185897896,0.32015310737867,0.126155369247137,0.0501360858739599,0.150719643311514,0.134041405934284
"US",146,2023-02-01,4,0.0381570988515894,0.523985288873214,0.331527324413486,0.103214810059287,0.0616683095021785,0.2067735654176,0.111436023071582
"US",147,2023-03-01,4,0.0471513312905312,0.533993107768722,0.341647064631377,0.121416063727518,0.0622584924492796,0.225248054325951,0.182975731311486
"US",148,2023-04-01,4,0.0426245340842643,0.515700556679533,0.334863072554865,0.10360088880435,0.0514224505092476,0.141971749781433,0.171394707175007
"US",149,2023-05-01,4,0.0440794243572027,0.53375513352484,0.343640330497019,0.121233540246021,0.0544807370783431,0.225637390719968,0.171372148751259
"US",150,2023-06-01,4,0.0442604234593088,0.531078950823294,0.3422602619317,0.118823766501728,0.0772216134315855,0.237626397638951,0.187867087623065
"US",151,2023-07-01,4,0.0401180367953468,0.537165463703009,0.344293389053463,0.105624820769657,0.0623350501603523,0.216348448034944,0.158050895395304
"US",152,2023-08-01,4,0.0465892133377838,0.539322723751444,0.351518711349138,0.139398209787261,0.0643301443308079,0.234843476687507,0.179576045639098
"US",153,2023-09-01,4,0.045676902014377,0.548769474818069,0.353694071869408,0.136095369216113,0.058271613363993,0.234541535808827,0.175632201596282
"US",154,2023-10-01,4,0.0472017332794757,0.5598620149358,0.359619495162592,0.147651101329768,0.0595621688791147,0.24347502112206,0.18253070238049
"US",155,2023-11-01,4,0.0410574833236007,0.52774557954023,0.339569116601636,0.115640732097301,0.042276069070509,0.212869819467868,0.15843141274369
"US",156,2023-12-01,4,0.0427207124048035,0.532798684079143,0.341150728237003,0.109486465805652,0.0729400240646345,0.213854166111087,0.143701862196395
"US",157,2024-01-01,4,0.0435613524561043,0.528418483167006,0.346873447553999,0.127425743621083,0.0595954190573417,0.221456296358442,0.166448856363642
"US",158,2024-02-01,4,0.0454214189929191,0.516890395975532,0.346048503610496,0.140713730223795,0.0582359379992351,0.231646952390515,0.178487743191701
"US",159,2024-03-01,4,0.0444764931013574,0.519704044940065,0.342290448619043,0.122776540424871,0.0461745005190355,0.21945569424094,0.163670662014855
"US",160,2024-04-01,4,0.0476964302103866,0.53356444399645,0.350838951343931,0.1369317872971,0.0508357278226327,0.232051888095383,0.17686081508638
"US",161,2024-05-01,4,0.0473717539481229,0.529420031986074,0.349512695532689,0.13578134929915,0.0509704846794478,0.230605771658914,0.17391053464075
"US",162,2024-06-01,4,0.0445955923776007,0.524411581947331,0.343760055905638,0.126983456554013,0.0580714900196381,0.234700589304931,0.192882036168697
"US",163,2024-07-01,4,0.0428313600045119,0.515735026085811,0.337503960881484,0.116575385174384,0.0533293880753165,0.227950541250862,0.183411632789004
"US",164,2024-08-01,4,0.0390584272702527,0.510510449119971,0.324020154646881,0.0969898276812124,0.0466197536485386,0.212735921490954,0.169201330964314
"US",165,2024-09-01,4,0.0406098036923054,0.505182966788,0.327266250952947,0.100770102818532,0.0499259554366623,0.21561870078112,0.172145698340673
"US",166,2024-10-01,4,0.0439353192019258,0.510163487801732,0.337321944528549,0.118472142447207,0.053394669095812,0.226808327965684,0.189956865377357
"US",1,2011-01-01,5,0.0653168282693682,0.575802611995185,0.342387639168243,0.214326788896632,0.00337049130953022,0.258940810377639,0.240663925677703
"US",2,2011-02-01,5,0.0681585888090581,0.618055973401229,0.350043628830157,0.220439516440942,0.00380220642525875,0.279585926507885,0.281197081062763
"US",3,2011-03-01,5,0.0727103219823727,0.578324695486717,0.339438831704822,0.205918577613715,0.00339088809536259,0.250183782210368,0.253878324553579
"US",4,2011-04-01,5,0.0828906973576827,0.560793403000931,0.33583049727899,0.20814299131797,0.00264851311403859,0.261723663379225,0.262272079320993
"US",5,2011-05-01,5,0.0754905178932294,0.452461946609799,0.304402008266685,0.175726883429915,0.00319450407697424,0.178970616086073,0.168805747206767
"US",6,2011-06-01,5,0.0686232356178379,0.535229954738115,0.324237581597017,0.199656968905939,0.00293530165416336,0.256998898042878,0.25139986185983
"US",7,2011-07-01,5,0.0632397242966927,0.565965618542439,0.338272678156567,0.212602332254748,0.0029452668972967,0.254763659864284,0.272229990045881
"US",8,2011-08-01,5,0.0628772501897611,0.532679980981299,0.33230091411356,0.201756300943291,0.0030159492364642,0.272465537496256,0.266221990320982
"US",9,2011-09-01,5,0.0538318208681964,0.541569827804184,0.316696713687697,0.182060243100658,0.00248262616932991,0.245924906515639,0.23392344561332
"US",10,2011-10-01,5,0.0367652976567268,0.469814705057622,0.285887025927448,0.131460011787403,0.00211586384295819,0.192248098685372,0.181451192680069
"US",11,2011-11-01,5,0.0427187684415177,0.501515173202024,0.297731332399756,0.142449406593023,0.00245735396309709,0.111263667814088,0.210313564377054
"US",12,2011-12-01,5,0.0402562074961416,0.523520592016708,0.302437909797641,0.138389519735554,0.00259435850784396,0.178301762995105,0.178251413946158
"US",13,2012-01-01,5,0.0270973075800147,0.516900730272333,0.295542855437348,0.10871199875462,0.00252050683044366,0.154310613297521,0.155053478515306
"US",14,2012-02-01,5,0.0501793943522566,0.500080667237435,0.308904212419104,0.160684594836275,0.00288424875085002,0.202146823884945,0.192257373397053
"US",15,2012-03-01,5,0.0489411471203276,0.507237826208337,0.311724259733371,0.155943468631471,0.0030401984690808,0.190421066721899,0.190306885668361
"US",16,2012-04-01,5,0.0480593346082294,0.495139119057074,0.312072459679336,0.155478670788531,0.00306142886645268,0.185108573093466,0.184877428907778
"US",17,2012-05-01,5,0.0457400485088284,0.487569851283138,0.302760649636342,0.147033466998886,0.00323252726853197,0.184216466022464,0.193065855888372
"US",18,2012-06-01,5,0.034556027314151,0.501428903320897,0.29588405778829,0.126323132419896,0.00295634189510344,0.177975530021224,0.154804576571426
"US",19,2012-07-01,5,0.031396748732966,0.505015928761858,0.293978303206597,0.121668056347218,0.00303665613113021,0.16845276575377,0.147963632421759
"US",20,2012-08-01,5,0.0331854298317297,0.498023833679282,0.294142863995362,0.123819310873149,0.00323781345769845,0.173992592704409,0.162651598921035
"US",21,2012-09-01,5,0.0326300036987139,0.467450127276417,0.287406875117675,0.11790637910688,0.0034426174270498,0.163613549444421,0.142135416281731
"US",22,2012-10-01,5,0.0381861194982539,0.471012360051727,0.305073526366724,0.139831229476026,0.00336130554512911,0.173913419683682,0.17636407566955
"US",23,2012-11-01,5,0.0444167986532301,0.48822786773839,0.320685548049067,0.166304673117678,0.00367541091098965,0.215547161157579,0.191308179004678
"US",24,2012-12-01,5,0.0470537249012982,0.454590464589283,0.316730879396927,0.175186973936372,0.00366730847664987,0.227062657114291,0.192082233657172
"US",25,2013-01-01,5,0.0484268957486771,0.451141432226181,0.315362177260311,0.177286761435357,0.00364597586038084,0.224052264963153,0.204456141792927
"US",26,2013-02-01,5,0.0509713093938212,0.408570650450556,0.308785322959295,0.17774172057819,0.00375842851375607,0.221678537595785,0.196224585199608
"US",27,2013-03-01,5,0.0497173406033677,0.413608316012104,0.309591158847136,0.178614474162517,0.00355280468725522,0.224091675018799,0.208129851154901
"US",28,2013-04-01,5,0.0455257393990448,0.403420196440863,0.302759639034037,0.169678088151475,0.00366986375977467,0.213947948629213,0.191142261395524
"US",29,2013-05-01,5,0.0412341520563798,0.448684370828515,0.296474892872384,0.158722034338905,0.00273734018903039,0.214382297404043,0.192188636666719
"US",30,2013-06-01,5,0.039814138863619,0.430381017883392,0.289392212868881,0.151333725911143,0.00266253325541164,0.201499262378707,0.17858945915073
"US",31,2013-07-01,5,0.045238347519463,0.440699230759351,0.287210170602778,0.152674061996744,0.00246463995564141,0.210308156348407,0.194396453148937
"US",32,2013-08-01,5,0.0492763077019231,0.420986012741802,0.291540932079866,0.160167843015139,0.00288225296303648,0.218523483723708,0.204812473988202
"US",33,2013-09-01,5,0.0318100123816234,0.384962751028554,0.26327572445395,0.122096712020855,0.0024263486254835,0.173262927648124,0.150794147882445
"US",34,2013-10-01,5,0.0331629954032916,0.411749874167808,0.279910746698785,0.131672247530892,0.0036367411843301,0.18029078203625,0.200339902006844
"US",35,2013-11-01,5,0.0268672526269507,0.40048855002293,0.266324888644799,0.113427476453568,0.00249229614632649,0.165223440671586,0.134443221425536
"US",36,2013-12-01,5,0.0274356550051231,0.409941284124104,0.270889231797212,0.118670779705261,0.00247757873990082,0.169352345937964,0.13610820805107
"US",37,2014-01-01,5,0.0295325834246651,0.400207416359953,0.278391540378884,0.12809837658747,0.00285822646936246,0.180270167426392,0.150307722218564
"US",38,2014-02-01,5,0.026725856097502,0.399470884383785,0.268901254813756,0.116538669059303,0.00264917241801116,0.167558766839825,0.136944279995766
"US",39,2014-03-01,5,0.0242530561259079,0.381377763791904,0.262929333977955,0.111004625856275,0.0026206741096394,0.158867867370129,0.127652926745481
"US",40,2014-04-01,5,0.0222122087385249,0.390395337707426,0.257340631247679,0.10283167308427,0.00242517751844547,0.15216978451109,0.118771391821099
"US",41,2014-05-01,5,0.0172286416098445,0.354751248133192,0.244292625261178,0.0851449964784542,0.0012645169993695,0.13400303614221,0.0865592817475551
"US",42,2014-06-01,5,0.0205048911663709,0.336320696925871,0.24709342001018,0.0937388115085006,0.00128046056304297,0.142889121607315,0.0933557777371584
"US",43,2014-07-01,5,0.0203473473166044,0.261535371014629,0.237174570243535,0.0948208432976165,0.00293051765475175,0.140214312100414,0.122631563009423
"US",44,2014-08-01,5,0.0181016778013785,0.243089085029998,0.224774825888566,0.0837018208674414,0.00284044500679386,0.133335056556929,0.00924137908856109
"US",45,2014-09-01,5,0.0137360383280927,0.252540974901172,0.214175800545595,0.0685295715446332,0.0024595078087714,0.124506696195298,0.116239654067012
"US",46,2014-10-01,5,0.00934239523012215,0.268796850359045,0.194240872912946,0.0483140427102493,0.00167967757170006,0.0931514365662009,0.0323860109110277
"US",47,2014-11-01,5,0.0106448205051399,0.269768779130182,0.196922014628524,0.0525919849604657,0.00148638961262285,0.0963737255940587,0.0407165824434386
"US",48,2014-12-01,5,0.0117088799125276,0.278385671014769,0.189235936719905,0.0487210146408069,0.00159136242984773,0.0906913213335429,0.00463061444033116
"US",49,2015-01-01,5,0.0115799273964087,0.26616163926392,0.175733771272607,0.0380891139813564,0.00280337848478869,0.030394150498515,0.0783896048790927
"US",50,2015-02-01,5,0.00658930379426736,0.230812422552011,0.151590638801125,0.0264763822726979,0.00268107644744353,0.0214223757692533,0.0140249193945106
"US",51,2015-03-01,5,0.00779484672572195,0.261633407678273,0.175315893218004,0.0368011058331632,0.0036217611581612,0.0244094590771727,0.0693534793945581
"US",52,2015-04-01,5,0.012016592149152,0.295853001100404,0.189418220461854,0.045850685161006,0.00379617924973572,0.0244321689101175,0.021946058054642
"US",53,2015-05-01,5,0.0116553656196993,0.313012417736227,0.206337406161957,0.0509604407331588,0.00435190855713146,0.0255630089564569,0.0300178062234001
"US",54,2015-06-01,5,0.0103314049904011,0.326354541999196,0.2041542184168,0.0496124527619348,0.00169217333314398,0.0994897410182809,0.0818391846059829
"US",55,2015-07-01,5,0.0112262813168773,0.335766627472424,0.221175511647927,0.0607572940944313,0.00214432464324412,0.105071363244222,0.0913276719055906
"US",56,2015-08-01,5,0.00638294049022892,0.299504583765857,0.195942972180026,0.0371466167742095,0.0013045999973721,0.0809295396030409,0.0760391621023224
"US",57,2015-09-01,5,0.005919901454979,0.280292681543104,0.188248811082918,0.0325672497906344,0.00243168440561491,0.0360968289035452,0.0335608721320021
"US",58,2015-10-01,5,0.0045805241167568,0.264256659259864,0.177463085511421,0.0243140927184697,0.000981305227530571,0.0701427897902072,0.0621347077316835
"US",59,2015-11-01,5,0.00396207324200959,0.271461969973235,0.179298178354097,0.0238104641012785,0.0011242889697793,0.0660058156489425,0.0612037779131632
"US",60,2015-12-01,5,0.00410442936748034,0.288695534251132,0.183017430894953,0.0244670856615987,0.00135557861522748,0.0653394439322581,0.050483841677084
"US",61,2016-01-01,5,0.003579581847027,0.275878690740649,0.174959736298622,0.0170942185997973,0.000818433909912886,0.0664717487397717,0.0415642332917999
"US",62,2016-02-01,5,0.00180500746611278,0.22306717643782,0.142614154693298,0.00830937980686042,0.000439775699233734,0.0142675509451223,0.0459671386716914
"US",63,2016-03-01,5,0.00227689705083822,0.21417785368387,0.132990666181286,0.00831022872605391,0.000795644728583622,0.0367823905259637,0.0344706310628109
"US",64,2016-04-01,5,0.00281795081744796,0.245964694643785,0.142686638409627,0.0122296649887631,0.000682586149415574,0.00906131401580533,0.0332094971509679
"US",65,2016-05-01,5,0.00239301904121836,0.249012754693797,0.145683681362615,0.0129824543876017,0.000768489055177049,0.00889167259918868,0.0349692271978291
"US",66,2016-06-01,5,0.00190045978542441,0.229600224016573,0.13343413246125,0.00966248877066422,0.00105460550550686,0.0337892873036097,0.0354806137488094
"US",67,2016-07-01,5,0.00140106362978376,0.199695976630619,0.118892120062125,0.00593183625652338,0.000839690812506226,0.034136851464784,0.0317014327973553
"US",68,2016-08-01,5,0.00139538186558985,0.193326410165418,0.121175746574027,0.00659224674146452,0.000303279375423226,0.00881047464022933,0.0229266114597608
"US",69,2016-09-01,5,0.00155477560932182,0.194287044377668,0.121800635563308,0.00678577612227604,0.000318925104235853,0.0089430948219284,0.0235876178516971
"US",70,2016-10-01,5,0.00213102565882484,0.235205888487553,0.136047740382446,0.0102666101568962,0.000692395828491807,0.00879695536432573,0.031665884545745
"US",71,2016-11-01,5,0.00275919662360458,0.231471696817079,0.148681445244293,0.0140789159581688,0.00110533129225842,0.0571366064160032,0.0398648613411555
"US",72,2016-12-01,5,0.00470329263389824,0.263765134162028,0.18211768507946,0.0294988136022176,0.000582181058869558,0.0907562134439096,0.000168377337358801
"US",73,2017-01-01,5,0.00472585425562988,0.239915381493356,0.176606768801281,0.0270472439829889,0.000628331411662839,0.0270411679555766,0.0744802317122419
"US",74,2017-02-01,5,0.00470640738720762,0.22702603167461,0.173919678655812,0.0253900200519438,0.000665959731647162,0.0404871509431459,0.0579624630239828
"US",75,2017-03-01,5,0.00438163353436183,0.234455991564913,0.170209247286587,0.023648440741085,0.000578293611974743,0.0259198012785949,5.86656732659149e-05
"US",76,2017-04-01,5,0.00393142963037107,0.246879440654747,0.16731289564788,0.0216932019201126,0.000498269411792048,0.023273910776869,2.0151305555047e-19
"US",77,2017-05-01,5,0.00368487762750958,0.245237825875497,0.166937244874517,0.0212584712759589,0.00165327299014081,0.0699225951539519,0.0518611382875841
"US",78,2017-06-01,5,0.00291063026808991,0.189449336374115,0.138534598446382,0.0164600601066393,0.00132528976605729,2.14021615732135e-06,0.0547273803451967
"US",79,2017-07-01,5,0.00168026483984574,0.180420339035891,0.128632177525863,0.0108780333535263,0.001229435514805,0.000660943634484382,5.37864784147928e-08
"US",80,2017-08-01,5,0.00172379299786984,0.179336016268824,0.129734813281593,0.0110874197466875,0.0012900217586063,0.00540187040500296,0.0542211770651536
"US",81,2017-09-01,5,0.00174523730645249,0.180274285500923,0.129747854374184,0.0107763093851904,0.000195797905353683,0.0083105091927775,9.14615067419132e-12
"US",82,2017-10-01,5,0.00194256088288669,0.172830017417488,0.128229380455211,0.010903233847624,0.000201568463481671,0.0102281508818726,4.60511523602227e-12
"US",83,2017-11-01,5,0.00200662416938424,0.177330676560283,0.130957249462358,0.0108591169432523,0.00020829025592797,0.010517676205013,0.0121231932110056
"US",84,2017-12-01,5,0.00148206415799035,0.160739327429418,0.117143054265255,0.00630841732164367,0.000180057502056635,0.00867485454658805,1.29965093048643e-28
"US",85,2018-01-01,5,0.00174098251929455,0.164974586931552,0.120370040749301,0.00736190424682837,0.000249549129979122,0.010316940725674,0.000146102139459023
