"area","month","threshold","zc_slot","lower","upper","hrr","below","above"
"US",51,4,"N",0.0455536627093241,0.397605679997256,0.110246633090298,FALSE,FALSE
"US",52,4,"N",0.0556722778886392,0.422120297040637,0.113977784818831,FALSE,FALSE
"US",53,4,"N",0.0615776943057342,0.452977013611787,0.129882387994489,FALSE,FALSE
"US",54,4,"N",0.0548209326706625,0.454562588709311,0.0564716779414123,FALSE,FALSE
"US",55,4,"N",0.0653839134460171,0.486088497164058,0.0701849644996883,FALSE,FALSE
"US",56,4,"N",0.0399562511665731,0.481612435820817,0.0452953369382139,FALSE,FALSE
"US",57,4,"N",0.035539731565851,0.45592672000359,0.076636468270823,FALSE,FALSE
"US",58,4,"N",0.0287807625971586,0.426041286828295,0.0352365899411347,FALSE,FALSE
"US",59,4,"N",0.0292409946049184,0.456988794880437,0.0396365859590846,FALSE,FALSE
"US",60,4,"N",0.032298654326014,0.455838800701445,0.0466341743065993,FALSE,FALSE
"US",61,4,"N",0.0284322398204498,0.446638438556287,0.0320174802043821,FALSE,FALSE
"US",62,4,"N",0.018623123807571,0.39311412872523,0.0197765815099075,FALSE,FALSE
"US",63,4,"N",0.020607023050343,0.378491556070791,0.029699561258793,FALSE,FALSE
"US",64,4,"N",0.0261610962405969,0.365593320741731,0.0282798841490217,FALSE,FALSE
"US",65,4,"N",0.0283873366108014,0.372628832895672,0.0310656780618298,FALSE,FALSE
"US",66,4,"N",0.0225522007257253,0.354804298309,0.0377299105278113,FALSE,FALSE
"US",67,4,"N",0.0169111119452553,0.337233368185269,0.0310805697745133,FALSE,FALSE
"US",68,4,"N",0.0165231756473013,0.366970907096411,0.0155646744805403,TRUE,FALSE
"US",69,4,"N",0.0171093178151049,0.3682434127253,0.0161202199101145,TRUE,FALSE
"US",70,4,"N",0.0250360865553525,0.352661245192046,0.0287534687297324,FALSE,FALSE
"US",71,4,"N",0.0327484227185157,0.375139918880943,0.0412608198608147,FALSE,FALSE
"US",72,4,"N",0.0588679202441577,0.467564353056388,0.0300197712341999,TRUE,FALSE
"US",73,4,"N",0.0589714512789056,0.466550093960502,0.0305117442892095,TRUE,FALSE
"US",74,4,"N",0.0589189759639229,0.469809273396857,0.0315014742971096,TRUE,FALSE
"US",75,4,"N",0.0541322580539253,0.451960007189222,0.0288581305008489,TRUE,FALSE
"US",76,4,"N",0.0494911883728789,0.438558101419933,0.0266485654175825,TRUE,FALSE
"US",77,4,"N",0.046212237196696,0.428917349949753,0.0571968187179979,FALSE,FALSE
"US",78,4,"N",0.0355085021326078,0.351805572897148,0.0474554988091224,FALSE,FALSE
"US",79,4,"N",0.0280666564175654,0.34091536089943,0.044599621760482,FALSE,FALSE
"US",80,4,"N",0.027686360815342,0.345137097840822,0.0463925830930386,FALSE,FALSE
"US",81,4,"N",0.0276469622208168,0.346097251043309,0.0166826832977684,TRUE,FALSE
"US",82,4,"N",0.0295320801237283,0.356145953115342,0.016256181827168,TRUE,FALSE
"US",83,4,"N",0.0300238278685695,0.36140898472565,0.0164730001501803,TRUE,FALSE
"US",84,4,"N",0.0253162869223564,0.345323450782678,0.0161732839621308,TRUE,FALSE
"US",85,4,"N",0.0292693439844771,0.3708870924144,0.0170777984569609,TRUE,FALSE
"US",86,4,"N",0.0363787066402995,0.422720054297934,0.0175712388551892,TRUE,FALSE
"US",87,4,"N",0.0365362107723457,0.402306332063142,0.0174674877530479,TRUE,FALSE
"US",88,4,"N",0.0390039035207217,0.399578680210379,0.0177907327325538,TRUE,FALSE
"US",89,4,"N",0.0389767712382753,0.389237535377023,0.0173521553213495,TRUE,FALSE
"US",90,4,"N",0.0356231430842615,0.359090251074992,0.0169574829849837,TRUE,FALSE
"US",91,4,"N",0.0367143741795298,0.335798878698574,0.0184362003363402,TRUE,FALSE
"US",92,4,"N",0.0347075228031288,0.355799025946198,0.0196087680724875,TRUE,FALSE
"US",93,4,"N",0.0329687817097404,0.365326347076921,0.0191453530486739,TRUE,FALSE
"US",94,4,"N",0.0378518375607143,0.337789528370835,0.0174948730022887,TRUE,FALSE
"US",95,4,"N",0.026801288039396,0.375345584950924,0.0134223977350583,TRUE,FALSE
"US",96,4,"N",0.0231658434557781,0.347737912584328,0.0589237985860167,FALSE,FALSE
"US",97,4,"N",0.0101690642764628,0.230427952233818,0.0216518878583585,FALSE,FALSE
"US",98,4,"N",0.0162460750275791,0.303361172962605,0.0479105733944706,FALSE,FALSE
"US",99,4,"N",0.018060899964484,0.326994244764269,0.0525847215138331,FALSE,FALSE
"US",100,4,"N",0.0159720593463191,0.300161831685282,0.0475307704444081,FALSE,FALSE
"US",101,4,"N",0.0161234301668358,0.294624532012571,0.0451685303425983,FALSE,FALSE
"US",102,4,"N",0.0105314152465532,0.232692038118203,0.0258813112062365,FALSE,FALSE
"US",103,4,"N",0.00892775023246495,0.204906646773364,0.0216273164014268,FALSE,FALSE
"US",104,4,"N",0.00832494747375323,0.198628393829314,0.0178810043207008,FALSE,FALSE
"US",105,4,"N",0.00663169693135235,0.192669692621288,0.00925963593806022,FALSE,FALSE
"US",106,4,"N",0.00515321461765406,0.191243524899379,0.00369776629055084,TRUE,FALSE
"US",107,4,"N",0.00828554630048395,0.198909085867242,0.0143173458365337,FALSE,FALSE
"US",108,4,"N",0.00906359777171739,0.208105822870981,0.0142876950265772,FALSE,FALSE
"US",109,4,"N",0.00979651291884198,0.214458565690573,0.0117886871192805,FALSE,FALSE
"US",110,4,"N",0.0073240249398695,0.186818301163413,0.0165487751938777,FALSE,FALSE
"US",111,4,"N",0.00462057908446301,0.225647265228857,0.00277025961543547,TRUE,FALSE
"US",112,4,"N",0.00363332408285466,0.143028622425192,0.00529640178810895,FALSE,FALSE
"US",113,4,"N",0.00497237234138403,0.168501867983782,0.00583905314452904,FALSE,FALSE
"US",114,4,"N",0.00566819843101285,0.182771578414799,0.00470923327272716,TRUE,FALSE
"US",115,4,"N",0.011565965868445,0.270156922050928,0.0145920029051654,FALSE,FALSE
"US",116,4,"N",0.0130734715208144,0.246101218496488,0.0212868167856628,FALSE,FALSE
"US",117,4,"N",0.0170440434672031,0.265291174209052,0.0355063857907567,FALSE,FALSE
"US",118,4,"N",0.0238821264551751,0.272201746428014,0.0184016761015099,TRUE,FALSE
"US",119,4,"N",0.0274772391824248,0.285993954448034,0.0239942189925603,TRUE,FALSE
"US",120,4,"N",0.0318942533980119,0.294690285767561,0.032260060994474,FALSE,FALSE
"US",121,4,"N",0.0381346366443174,0.297014410254747,0.0501376248744146,FALSE,FALSE
"US",122,4,"N",0.0426626832005903,0.343973495677047,0.0681539235428553,FALSE,FALSE
"US",123,4,"N",0.0214544525983528,0.289115523767638,0.0154991134842427,TRUE,FALSE
"US",124,4,"N",0.0436214788136611,0.340894698968853,0.0117621266042548,TRUE,FALSE
"US",125,4,"N",0.0422216340406838,0.309153394233456,0.016553981128709,TRUE,FALSE
"US",126,4,"N",0.0465913321524418,0.32192174429515,0.0521006616566498,FALSE,FALSE
"US",127,4,"N",0.0409374334771291,0.312329445064147,0.042505029408412,FALSE,FALSE
"US",128,4,"N",0.0396423500819385,0.308590047630904,0.0376055046948882,TRUE,FALSE
"US",129,4,"N",0.0312712988636957,0.393130313600105,0.0323034179159712,FALSE,FALSE
"US",130,4,"N",0.0465808047836996,0.325224556817109,0.0548370842453703,FALSE,FALSE
"US",131,4,"N",0.0478946815556922,0.296459434936654,0.0792238452479614,FALSE,FALSE
"US",132,4,"N",0.0312890317377329,0.358067754925248,0.0775315867152995,FALSE,FALSE
"US",133,4,"N",0.0356397427877676,0.398920421138819,0.0699703857271576,FALSE,FALSE
"US",134,4,"N",0.0270430437062068,0.352529581458621,0.0454194141331697,FALSE,FALSE
"US",135,4,"N",0.0455939555484055,0.361267871018012,0.12621869868349,FALSE,FALSE
"US",136,4,"N",0.0485411638103643,0.384817709775233,0.128836569935489,FALSE,FALSE
"US",137,4,"N",0.0355510619659272,0.358506149709439,0.144343051281896,FALSE,FALSE
"US",138,4,"N",0.0450685091158417,0.390345897182042,0.122899826888436,FALSE,FALSE
"US",139,4,"N",0.0277539651853919,0.348594050425175,0.0646482851426558,FALSE,FALSE
"US",140,4,"N",0.0294097086822125,0.430149386833889,0.0699250928551044,FALSE,FALSE
"US",141,4,"N",0.0310504860349901,0.43964980056312,0.050673739387235,FALSE,FALSE
"US",142,4,"N",0.0234810038028591,0.36276958579579,0.0577271283603874,FALSE,FALSE
"US",143,4,"N",0.0416650456143526,0.489685221369467,0.0635033391983986,FALSE,FALSE
"US",144,4,"N",0.0391263490481687,0.529924213233024,0.0497252180880479,FALSE,FALSE
"US",145,4,"N",0.0312571830650605,0.421077185897896,0.0501360858739599,FALSE,FALSE
"US",146,4,"N",0.0381570988515894,0.523985288873214,0.0616683095021785,FALSE,FALSE
"US",147,4,"N",0.0471513312905312,0.533993107768722,0.0622584924492796,FALSE,FALSE
"US",148,4,"N",0.0426245340842643,0.515700556679533,0.0514224505092476,FALSE,FALSE
"US",149,4,"N",0.0440794243572027,0.53375513352484,0.0544807370783431,FALSE,FALSE
"US",150,4,"N",0.0442604234593088,0.531078950823294,0.0772216134315855,FALSE,FALSE
"US",151,4,"N",0.0401180367953468,0.537165463703009,0.0623350501603523,FALSE,FALSE
"US",152,4,"N",0.0465892133377838,0.539322723751444,0.0643301443308079,FALSE,FALSE
"US",153,4,"N",0.045676902014377,0.548769474818069,0.058271613363993,FALSE,FALSE
"US",154,4,"N",0.0472017332794757,0.5598620149358,0.0595621688791147,FALSE,FALSE
"US",155,4,"N",0.0410574833236007,0.52774557954023,0.042276069070509,FALSE,FALSE
"US",156,4,"N",0.0427207124048035,0.532798684079143,0.0729400240646345,FALSE,FALSE
"US",157,4,"N",0.0435613524561043,0.528418483167006,0.0595954190573417,FALSE,FALSE
"US",158,4,"N",0.0454214189929191,0.516890395975532,0.0582359379992351,FALSE,FALSE
"US",159,4,"N",0.0444764931013574,0.519704044940065,0.0461745005190355,FALSE,FALSE
"US",160,4,"N",0.0476964302103866,0.53356444399645,0.0508357278226327,FALSE,FALSE
"US",161,4,"N",0.0473717539481229,0.529420031986074,0.0509704846794478,FALSE,FALSE
"US",162,4,"N",0.0445955923776007,0.524411581947331,0.0580714900196381,FALSE,FALSE
"US",163,4,"N",0.0428313600045119,0.515735026085811,0.0533293880753165,FALSE,FALSE
"US",164,4,"N",0.0390584272702527,0.510510449119971,0.0466197536485386,FALSE,FALSE
"US",165,4,"N",0.0406098036923054,0.505182966788,0.0499259554366623,FALSE,FALSE
"US",166,4,"N",0.0439353192019258,0.510163487801732,0.053394669095812,FALSE,FALSE
"US",1,4,"Q",0.228848513663302,0.771228397603917,0.11472504672076,TRUE,FALSE
"US",2,4,"Q",0.216036903541169,0.796367830440365,0.10608057682677,TRUE,FALSE
"US",3,4,"Q",0.199563369525789,0.763755932573586,0.100573089882865,TRUE,FALSE
"US",4,4,"Q",0.211499688326517,0.740433847915461,0.0817118294596024,TRUE,FALSE
"US",5,4,"Q",0.191742604895062,0.687015731489082,0.0991326651592308,TRUE,FALSE
"US",6,4,"Q",0.210068413803143,0.716156147965554,0.0844974120902253,TRUE,FALSE
"US",7,4,"Q",0.220542064712303,0.7459529454303,0.0848180128661661,TRUE,FALSE
"US",8,4,"Q",0.21050710205802,0.729449301859431,0.0881344125088851,TRUE,FALSE
"US",9,4,"Q",0.20203309553004,0.714878278910157,0.0732070268445011,TRUE,FALSE
"US",10,4,"Q",0.142743816804459,0.651880275865203,0.0587565406974161,TRUE,FALSE
"US",11,4,"Q",0.149437496033936,0.68921008231186,0.069478288564373,TRUE,FALSE
"US",12,4,"Q",0.136524327678781,0.702867783273538,0.0779489395892731,TRUE,FALSE
"US",13,4,"Q",0.113684796368538,0.705234953579336,0.074317637082323,TRUE,FALSE
"US",14,4,"Q",0.171501701139249,0.676060538539807,0.0855764287383134,TRUE,FALSE
"US",15,4,"Q",0.158164026392827,0.697248953183198,0.0910944457648102,TRUE,FALSE
"US",16,4,"Q",0.159773460392496,0.69504887853458,0.0924430381010869,TRUE,FALSE
"US",17,4,"Q",0.15899562388972,0.676659961120679,0.106913606241969,TRUE,FALSE
"US",18,4,"Q",0.137509514962481,0.685397000220048,0.0940300727021587,TRUE,FALSE
"US",19,4,"Q",0.134997887474182,0.686887355663628,0.0948955697947096,TRUE,FALSE
"US",20,4,"Q",0.140638500564153,0.679964782853421,0.101466512051339,TRUE,FALSE
"US",21,4,"Q",0.139579442342836,0.663281265473385,0.107057259849678,TRUE,FALSE
"US",22,4,"Q",0.159505356562761,0.695020484378514,0.0989004516816693,TRUE,FALSE
"US",23,4,"Q",0.18243749294479,0.714445239655284,0.117539633295225,TRUE,FALSE
"US",24,4,"Q",0.199617719271806,0.691874855827735,0.117977412783951,TRUE,FALSE
"US",25,4,"Q",0.20196836297874,0.688695325847245,0.118698526768593,TRUE,FALSE
"US",26,4,"Q",0.211838738439826,0.68291572511932,0.125583893040668,TRUE,FALSE
"US",27,4,"Q",0.209790256422909,0.676978407080807,0.118001874860213,TRUE,FALSE
"US",28,4,"Q",0.206198583091511,0.676312872995237,0.122078824303067,TRUE,FALSE
"US",29,4,"Q",0.187603882528306,0.655909730736385,0.0921014342642633,TRUE,FALSE
"US",30,4,"Q",0.177757584887059,0.638074682912421,0.0894067758864124,TRUE,FALSE
"US",31,4,"Q",0.184827394023594,0.626749465312432,0.0839896701618606,TRUE,FALSE
"US",32,4,"Q",0.19864958525588,0.635551749279894,0.0969728270400872,TRUE,FALSE
"US",33,4,"Q",0.154458481908084,0.590808390059216,0.0812607854240628,TRUE,FALSE
"US",34,4,"Q",0.166345527771884,0.642801417960271,0.114216870458929,TRUE,FALSE
"US",35,4,"Q",0.14566904832821,0.614069445494098,0.0832732155715246,TRUE,FALSE
"US",36,4,"Q",0.147634062072324,0.622646531432002,0.0831901884275938,TRUE,FALSE
"US",37,4,"Q",0.164503330948646,0.64853959264157,0.0944781100666745,TRUE,FALSE
"US",38,4,"Q",0.15177990911446,0.629322433840533,0.0880526083914925,TRUE,FALSE
"US",39,4,"Q",0.144607172549263,0.620659212548921,0.0867097097484974,TRUE,FALSE
"US",40,4,"Q",0.135198993159862,0.609062738731131,0.0810082229508723,TRUE,FALSE
"US",41,4,"Q",0.122173426877249,0.599676237022941,0.0487063855161375,TRUE,FALSE
"US",42,4,"Q",0.13269297714744,0.605819160198481,0.0495732127286605,TRUE,FALSE
"US",43,4,"Q",0.140796198312714,0.61367483801136,0.094364889431712,TRUE,FALSE
"US",44,4,"Q",0.134352019704869,0.600892922946172,0.0915987465618533,TRUE,FALSE
"US",45,4,"Q",0.109771529928498,0.569905620582027,0.0806298567123786,TRUE,FALSE
"US",46,4,"Q",0.0792860048530584,0.492386669337425,0.057969121975341,TRUE,FALSE
"US",47,4,"Q",0.0784532183288039,0.479342278119587,0.0523955610516055,TRUE,FALSE
"US",48,4,"Q",0.0676446365990515,0.454625301274939,0.0538486157717058,TRUE,FALSE
"US",49,4,"Q",0.0526712076821543,0.453106125345498,0.0870758854668775,FALSE,FALSE
"US",50,4,"Q",0.0462015961334707,0.385839396796346,0.0836105449053745,FALSE,FALSE
"US",51,4,"Q",0.0587646001585578,0.422042960530291,0.110246633090298,FALSE,FALSE
"US",52,4,"Q",0.0726072046810913,0.448738206761241,0.113977784818831,FALSE,FALSE
"US",53,4,"Q",0.0799404691789859,0.482221098921004,0.129882387994489,FALSE,FALSE
"US",54,4,"Q",0.0720947502310347,0.481738155900857,0.0564716779414123,TRUE,FALSE
"US",55,4,"Q",0.0839808781769423,0.516057581543381,0.0701849644996883,TRUE,FALSE
"US",56,4,"Q",0.0530464929045207,0.501664170732177,0.0452953369382139,TRUE,FALSE
"US",57,4,"Q",0.0480340601977399,0.490215786502414,0.076636468270823,FALSE,FALSE
"US",58,4,"Q",0.0397481225219262,0.458281786121288,0.0352365899411347,TRUE,FALSE
"US",59,4,"Q",0.0395399329386233,0.486945639375952,0.0396365859590846,FALSE,FALSE
"US",60,4,"Q",0.0431240860913998,0.474202732752023,0.0466341743065993,FALSE,FALSE
"US",61,4,"Q",0.0381687910145884,0.46298470727215,0.0320174802043821,TRUE,FALSE
"US",62,4,"Q",0.0254840055278935,0.420832538554792,0.0197765815099075,TRUE,FALSE
"US",63,4,"Q",0.0275099275428463,0.389354194362568,0.029699561258793,FALSE,FALSE
"US",64,4,"Q",0.0341899067397873,0.381847142319966,0.0282798841490217,TRUE,FALSE
"US",65,4,"Q",0.0365944968479619,0.390284432512641,0.0310656780618298,TRUE,FALSE
"US",66,4,"Q",0.0295673803520837,0.369708021668882,0.0377299105278113,FALSE,FALSE
"US",67,4,"Q",0.0227893518042865,0.348832620671726,0.0310805697745133,FALSE,FALSE
"US",68,4,"Q",0.0221872816076789,0.382865994259054,0.0155646744805403,TRUE,FALSE
"US",69,4,"Q",0.0229355375785083,0.377909508552764,0.0161202199101145,TRUE,FALSE
"US",70,4,"Q",0.0325759182593496,0.369637656427705,0.0287534687297324,TRUE,FALSE
"US",71,4,"Q",0.0417463433703094,0.396346527584921,0.0412608198608147,TRUE,FALSE
"US",72,4,"Q",0.0718306853383112,0.495289723045037,0.0300197712341999,TRUE,FALSE
"US",73,4,"Q",0.0720078697866823,0.4950441369068,0.0305117442892095,TRUE,FALSE
"US",74,4,"Q",0.0719861068763324,0.49874913426829,0.0315014742971096,TRUE,FALSE
"US",75,4,"Q",0.0665057561261181,0.480015208469412,0.0288581305008489,TRUE,FALSE
"US",76,4,"Q",0.0610002848014853,0.465256641484101,0.0266485654175825,TRUE,FALSE
"US",77,4,"Q",0.0571235068281248,0.454250809815757,0.0571968187179979,FALSE,FALSE
"US",78,4,"Q",0.0443200006848904,0.374885895833137,0.0474554988091224,FALSE,FALSE
"US",79,4,"Q",0.034980886557,0.361461184108523,0.044599621760482,FALSE,FALSE
"US",80,4,"Q",0.0344369976910278,0.36546835145698,0.0463925830930386,FALSE,FALSE
"US",81,4,"Q",0.034375039872389,0.366164858924847,0.0166826832977684,TRUE,FALSE
"US",82,4,"Q",0.0365381668642535,0.377774543264841,0.016256181827168,TRUE,FALSE
"US",83,4,"Q",0.0371245452319131,0.382888170339163,0.0164730001501803,TRUE,FALSE
"US",84,4,"Q",0.0312186687345323,0.365243110944634,0.0161732839621308,TRUE,FALSE
"US",85,4,"Q",0.0358100319117094,0.392484990254356,0.0170777984569609,TRUE,FALSE
"US",86,4,"Q",0.0438070962239534,0.446809779876216,0.0175712388551892,TRUE,FALSE
"US",87,4,"Q",0.0437631783694965,0.40979903606552,0.0174674877530479,TRUE,FALSE
"US",88,4,"Q",0.0465445409885814,0.408406336926069,0.0177907327325538,TRUE,FALSE
"US",89,4,"Q",0.0464293420260821,0.398175224335251,0.0173521553213495,TRUE,FALSE
"US",90,4,"Q",0.0424939855559134,0.368108949475307,0.0169574829849837,TRUE,FALSE
"US",91,4,"Q",0.0436363660266608,0.34542436583548,0.0184362003363402,TRUE,FALSE
"US",92,4,"Q",0.0413782498250076,0.364234576943816,0.0196087680724875,TRUE,FALSE
"US",93,4,"Q",0.0393836103117339,0.372933717822858,0.0191453530486739,TRUE,FALSE
"US",94,4,"Q",0.0449180887553148,0.347724435295254,0.0174948730022887,TRUE,FALSE
"US",95,4,"Q",0.03241725162236,0.398064242732405,0.0134223977350583,TRUE,FALSE
"US",96,4,"Q",0.0281576301224367,0.368906207105701,0.0589237985860167,FALSE,FALSE
"US",97,4,"Q",0.0128549160202787,0.242919889173849,0.0216518878583585,FALSE,FALSE
"US",98,4,"Q",0.0199390154082074,0.321583721891475,0.0479105733944706,FALSE,FALSE
"US",99,4,"Q",0.0220129412813358,0.346373859213601,0.0525847215138331,FALSE,FALSE
"US",100,4,"Q",0.0196338348910784,0.318287092249798,0.0475307704444081,FALSE,FALSE
"US",101,4,"Q",0.0198367170153668,0.312819622157625,0.0451685303425983,FALSE,FALSE
"US",102,4,"Q",0.0132883922935708,0.246161459497892,0.0258813112062365,FALSE,FALSE
"US",103,4,"Q",0.0113794661231629,0.217068612760926,0.0216273164014268,FALSE,FALSE
"US",104,4,"Q",0.0106628732299262,0.20989345450404,0.0178810043207008,FALSE,FALSE
"US",105,4,"Q",0.00862716931351559,0.200896296620451,0.00925963593806022,FALSE,FALSE
"US",106,4,"Q",0.0067508863582324,0.196930751164286,0.00369776629055084,TRUE,FALSE
"US",107,4,"Q",0.0104966213446425,0.210340468763736,0.0143173458365337,FALSE,FALSE
"US",108,4,"Q",0.011445621582123,0.220451714215137,0.0142876950265772,FALSE,FALSE
"US",109,4,"Q",0.0123190560088663,0.227940954188779,0.0117886871192805,TRUE,FALSE
"US",110,4,"Q",0.00940338131805507,0.196170105106708,0.0165487751938777,FALSE,FALSE
"US",111,4,"Q",0.00610967450380318,0.228993953111271,0.00277025961543547,TRUE,FALSE
"US",112,4,"Q",0.00692811946057048,0.148613000693413,0.00529640178810895,TRUE,FALSE
"US",113,4,"Q",0.00880165531379917,0.175232425609305,0.00583905314452904,TRUE,FALSE
"US",114,4,"Q",0.00859883659481153,0.193346417205142,0.00470923327272716,TRUE,FALSE
"US",115,4,"Q",0.0168790316510573,0.287528366301342,0.0145920029051654,TRUE,FALSE
"US",116,4,"Q",0.0188851150340809,0.253868081569521,0.0212868167856628,FALSE,FALSE
"US",117,4,"Q",0.0237049062153567,0.276636402567661,0.0355063857907567,FALSE,FALSE
"US",118,4,"Q",0.0338579489888108,0.285344418994323,0.0184016761015099,TRUE,FALSE
"US",119,4,"Q",0.0382284395501651,0.300940189832528,0.0239942189925603,TRUE,FALSE
"US",120,4,"Q",0.0438611897848704,0.312432443391579,0.032260060994474,TRUE,FALSE
"US",121,4,"Q",0.0511075464718125,0.320191101663604,0.0501376248744146,TRUE,FALSE
"US",122,4,"Q",0.0563222437087043,0.369461554914898,0.0681539235428553,FALSE,FALSE
"US",123,4,"Q",0.0292704086912473,0.30145961606738,0.0154991134842427,TRUE,FALSE
"US",124,4,"Q",0.0576868670581536,0.355733571026469,0.0117621266042548,TRUE,FALSE
"US",125,4,"Q",0.0564392871442116,0.327856802134273,0.016553981128709,TRUE,FALSE
"US",126,4,"Q",0.0612575159516813,0.339715119330607,0.0521006616566498,TRUE,FALSE
"US",127,4,"Q",0.0549516596883477,0.328718445384455,0.042505029408412,TRUE,FALSE
"US",128,4,"Q",0.0534962986600295,0.325061020841292,0.0376055046948882,TRUE,FALSE
"US",129,4,"Q",0.0418618310059454,0.408144338550718,0.0323034179159712,TRUE,FALSE
"US",130,4,"Q",0.0615031752589449,0.343494380745547,0.0548370842453703,TRUE,FALSE
"US",131,4,"Q",0.0619760978419415,0.311058902677519,0.0792238452479614,FALSE,FALSE
"US",132,4,"Q",0.0413446461558125,0.36767475919489,0.0775315867152995,FALSE,FALSE
"US",133,4,"Q",0.0506020425855872,0.426879117045819,0.0699703857271576,FALSE,FALSE
"US",134,4,"Q",0.0405374333287037,0.374485616970959,0.0454194141331697,FALSE,FALSE
"US",135,4,"Q",0.0635340097015449,0.385568479781288,0.12621869868349,FALSE,FALSE
"US",136,4,"Q",0.064118901554678,0.407552018675297,0.128836569935489,FALSE,FALSE
"US",137,4,"Q",0.0488821710631618,0.378424771523653,0.144343051281896,FALSE,FALSE
"US",138,4,"Q",0.0638835700819379,0.412236410608575,0.122899826888436,FALSE,FALSE
"US",139,4,"Q",0.0399846113907629,0.372466996708222,0.0646482851426558,FALSE,FALSE
"US",140,4,"Q",0.0428801514526593,0.451979791668165,0.0699250928551044,FALSE,FALSE
"US",141,4,"Q",0.0464106501264523,0.459392657461622,0.050673739387235,FALSE,FALSE
"US",142,4,"Q",0.036168081190831,0.380987573642343,0.0577271283603874,FALSE,FALSE
"US",143,4,"Q",0.0599385805991488,0.514679212778759,0.0635033391983986,FALSE,FALSE
"US",144,4,"Q",0.0582408207297253,0.561835413342675,0.0497252180880479,TRUE,FALSE
"US",145,4,"Q",0.0480305650176983,0.453678900877817,0.0501360858739599,FALSE,FALSE
"US",146,4,"Q",0.0584064863586942,0.555381443752459,0.0616683095021785,FALSE,FALSE
"US",147,4,"Q",0.0700571133471958,0.570094903824577,0.0622584924492796,TRUE,FALSE
"US",148,4,"Q",0.0649521746654929,0.548256020517148,0.0514224505092476,TRUE,FALSE
"US",149,4,"Q",0.0666950945010804,0.566338173784593,0.0544807370783431,TRUE,FALSE
"US",150,4,"Q",0.067240683207983,0.563599397603181,0.0772216134315855,FALSE,FALSE
"US",151,4,"Q",0.061121466447283,0.566382891930213,0.0623350501603523,FALSE,FALSE
"US",152,4,"Q",0.069959806064047,0.573717147826528,0.0643301443308079,TRUE,FALSE
"US",153,4,"Q",0.0685117169468954,0.581774603551725,0.058271613363993,TRUE,FALSE
"US",154,4,"Q",0.0704464069892128,0.593248383851125,0.0595621688791147,TRUE,FALSE
"US",155,4,"Q",0.0629803460885239,0.557853720023109,0.042276069070509,TRUE,FALSE
"US",156,4,"Q",0.0651582638246415,0.562396449901526,0.0729400240646345,FALSE,FALSE
"US",157,4,"Q",0.066145905730509,0.559044625082595,0.0595954190573417,TRUE,FALSE
"US",158,4,"Q",0.0683107731894369,0.550866736579471,0.0582359379992351,TRUE,FALSE
"US",159,4,"Q",0.0673006427319418,0.55205073333365,0.0461745005190355,TRUE,FALSE
"US",160,4,"Q",0.0712218351355558,0.56762027352771,0.0508357278226327,TRUE,FALSE
"US",161,4,"Q",0.0709102074764407,0.563443741173271,0.0509704846794478,TRUE,FALSE
"US",162,4,"Q",0.0673002202963421,0.556853000387555,0.0580714900196381,TRUE,FALSE
"US",163,4,"Q",0.065277308147158,0.54678314480851,0.0533293880753165,TRUE,FALSE
"US",164,4,"Q",0.0605059624306206,0.538531629289499,0.0466197536485386,TRUE,FALSE
"US",165,4,"Q",0.0625026462985862,0.534841541726616,0.0499259554366623,TRUE,FALSE
"US",166,4,"Q",0.0668230614439101,0.542571944105878,0.053394669095812,TRUE,FALSE
"US",1,5,"N",0.0653168282693682,0.575802611995185,0.00337049130953022,TRUE,FALSE
"US",2,5,"N",0.0681585888090581,0.618055973401229,0.00380220642525875,TRUE,FALSE
"US",3,5,"N",0.0727103219823727,0.578324695486717,0.00339088809536259,TRUE,FALSE
"US",4,5,"N",0.0828906973576827,0.560793403000931,0.00264851311403859,TRUE,FALSE
"US",5,5,"N",0.0754905178932294,0.452461946609799,0.00319450407697424,TRUE,FALSE
"US",6,5,"N",0.0686232356178379,0.535229954738115,0.00293530165416336,TRUE,FALSE
"US",7,5,"N",0.0632397242966927,0.565965618542439,0.0029452668972967,TRUE,FALSE
"US",8,5,"N",0.0628772501897611,0.532679980981299,0.0030159492364642,TRUE,FALSE
"US",9,5,"N",0.0538318208681964,0.541569827804184,0.00248262616932991,TRUE,FALSE
"US",10,5,"N",0.0367652976567268,0.469814705057622,0.00211586384295819,TRUE,FALSE
"US",11,5,"N",0.0427187684415177,0.501515173202024,0.00245735396309709,TRUE,FALSE
"US",12,5,"N",0.0402562074961416,0.523520592016708,0.00259435850784396,TRUE,FALSE
"US",13,5,"N",0.0270973075800147,0.516900730272333,0.00252050683044366,TRUE,FALSE
"US",14,5,"N",0.0501793943522566,0.500080667237435,0.00288424875085002,TRUE,FALSE
"US",15,5,"N",0.0489411471203276,0.507237826208337,0.0030401984690808,TRUE,FALSE
"US",16,5,"N",0.0480593346082294,0.495139119057074,0.00306142886645268,TRUE,FALSE
"US",17,5,"N",0.0457400485088284,0.487569851283138,0.00323252726853197,TRUE,FALSE
"US",18,5,"N",0.034556027314151,0.501428903320897,0.00295634189510344,TRUE,FALSE
"US",19,5,"N",0.031396748732966,0.505015928761858,0.00303665613113021,TRUE,FALSE
"US",20,5,"N",0.0331854298317297,0.498023833679282,0.00323781345769845,TRUE,FALSE
