"area","month","date","threshold","lower","upper","hrr_series","ngmmr_5y5y","below_lower","above_upper"
"US",39,2014-03-01,5,0.0242530561259079,0.381377763791904,0.0026206741096394,0.129267810950005,TRUE,FALSE
"US",40,2014-04-01,5,0.0222122087385249,0.390395337707426,0.00242517751844547,0.118925335281918,TRUE,FALSE
"US",41,2014-05-01,5,0.0172286416098445,0.354751248133192,0.0012645169993695,0.100698045980498,TRUE,FALSE
"US",42,2014-06-01,5,0.0205048911663709,0.336320696925871,0.00128046056304297,0.105599270366926,TRUE,FALSE
"US",43,2014-07-01,5,0.0203473473166044,0.261535371014629,0.00293051765475175,0.102549940524831,TRUE,FALSE
"US",44,2014-08-01,5,0.0181016778013785,0.243089085029998,0.00284044500679386,0.094263216157049,TRUE,FALSE
"US",45,2014-09-01,5,0.0137360383280927,0.252540974901172,0.0024595078087714,0.0797933467661192,TRUE,FALSE
"US",46,2014-10-01,5,0.00934239523012215,0.268796850359045,0.00167967757170006,0.0796859422830789,TRUE,FALSE
"US",47,2014-11-01,5,0.0106448205051399,0.269768779130182,0.00148638961262285,0.0790311601014417,TRUE,FALSE
"US",48,2014-12-01,5,0.0117088799125276,0.278385671014769,0.00159136242984773,0.0468525445386442,TRUE,FALSE
"US",49,2015-01-01,5,0.0115799273964087,0.26616163926392,0.00280337848478869,0.0591829777044307,TRUE,FALSE
"US",50,2015-02-01,5,0.00658930379426736,0.230812422552011,0.00268107644744353,0.0547518083431582,TRUE,FALSE
"US",51,2015-03-01,5,0.00779484672572195,0.261633407678273,0.0036217611581612,0.0612693115619494,TRUE,FALSE
"US",52,2015-04-01,5,0.012016592149152,0.295853001100404,0.00379617924973572,0.0732186287789102,TRUE,FALSE
"US",53,2015-05-01,5,0.0116553656196993,0.313012417736227,0.00435190855713146,0.0716335835727304,TRUE,FALSE
"US",54,2015-06-01,5,0.0103314049904011,0.326354541999196,0.00169217333314398,0.0491405953552537,TRUE,FALSE
"US",55,2015-07-01,5,0.0112262813168773,0.335766627472424,0.00214432464324412,0.0583628435968196,TRUE,FALSE
"US",56,2015-08-01,5,0.00638294049022892,0.299504583765857,0.0013045999973721,0.0357318474444929,TRUE,FALSE
"US",57,2015-09-01,5,0.005919901454979,0.280292681543104,0.00243168440561491,0.0534887536601934,TRUE,FALSE
"US",58,2015-10-01,5,0.0045805241167568,0.264256659259864,0.000981305227530571,0.0304871983293651,TRUE,FALSE
"US",59,2015-11-01,5,0.00396207324200959,0.271461969973235,0.0011242889697793,0.028312079785473,TRUE,FALSE
"US",60,2015-12-01,5,0.00410442936748034,0.288695534251132,0.00135557861522748,0.0292548171528048,TRUE,FALSE
"US",61,2016-01-01,5,0.003579581847027,0.275878690740649,0.000818433909912886,0.0554750323067482,TRUE,FALSE
"US",62,2016-02-01,5,0.00180500746611278,0.22306717643782,0.000439775699233734,0.0328309278978271,TRUE,FALSE
"US",63,2016-03-01,5,0.00227689705083822,0.21417785368387,0.000795644728583622,0.0191427005139088,TRUE,FALSE
"US",64,2016-04-01,5,0.00281795081744796,0.245964694643785,0.000682586149415574,0.0411759066834747,TRUE,FALSE
"US",65,2016-05-01,5,0.00239301904121836,0.249012754693797,0.000768489055177049,0.0446079530759076,TRUE,FALSE
"US",66,2016-06-01,5,0.00190045978542441,0.229600224016573,0.00105460550550686,0.0197037713052295,TRUE,FALSE
"US",67,2016-07-01,5,0.00140106362978376,0.199695976630619,0.000839690812506226,0.0169973799804523,TRUE,FALSE
"US",68,2016-08-01,5,0.00139538186558985,0.193326410165418,0.000303279375423226,0.0236597815187414,TRUE,FALSE
"US",69,2016-09-01,5,0.00155477560932182,0.194287044377668,0.000318925104235853,0.025143484479351,TRUE,FALSE
"US",70,2016-10-01,5,0.00213102565882484,0.235205888487553,0.000692395828491807,0.0411613730761132,TRUE,FALSE
"US",71,2016-11-01,5,0.00275919662360458,0.231471696817079,0.00110533129225842,0.0529208284455868,TRUE,FALSE
